date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close,volume_log
2014-01-28,11.677333,11.861333,10.980667,11.308,130746000,55.14026467477021,58.95817685661404,-62.2600521,45.93036775193477,9.71707996,10.32008996399184,10.56112664,9.986235048271505,0.5310407350067905,10.6040667,0.8806659999999997,0.5962808198578219,0.5498356794808299,11.892,18.688767075355532
2014-01-29,11.433333,11.932,11.4,11.892,91401000,65.55766267093458,64.28234893233537,27.39347089578121,67.77944983,9.76998662,10.38173475052876,10.56629997,10.024144156846456,0.5499993509808156,10.69493335,0.6240000000000006,0.600240703,0.5551331309573043,11.682,18.330766988224365
2014-01-30,11.686667,11.939333,11.542,11.682,89032500,59.73789433381102,61.20751734393952,-0.445171095,60.46666121845865,9.82015996,10.432726542602,10.5698333,10.05711894326523,0.5418330318735958,10.7709,0.3973329999999997,0.571253888,0.5438616930104064,12.189333,18.30451204080979
2014-01-31,11.866667,12.318667,11.800667,12.189333,128475000,67.79569878243751,65.50086716390624,135.67657912851,91.11796818626938,9.88334662,10.501614365696682,10.5804133,10.099524990760315,0.5697311917228429,10.8789333,0.6366669999999992,0.580598618,0.5504906435213368,12.094,18.67124489862618
2014-02-01,11.923333,12.4,11.900667,12.094,97632000,64.94618462457025,64.06600179497252,102.14855419873456,92.24798061386218,9.96311996,10.564061989363696,10.59421997,10.139188224470104,0.5774911495381758,10.98329995,0.499333,0.5689892442881037,0.5468365261209803,11.807333,18.396715876741077
2014-02-04,12.192667,12.325333,11.677333,11.807333,101473500,56.60036254561115,59.82228652166309,37.70691948973433,63.52717804928948,10.03114662,10.612818561583673,10.60137997,10.172359069208609,0.5541217700680399,11.07513325,0.6479999999999997,0.5802764951040889,0.5540624885518824,11.915333,18.43530824846877
2014-02-05,12.046667,12.106667,11.746667,11.915333,70294500,58.920599905823046,60.873805140680055,24.788729889886383,57.78350396585172,10.10797328,10.66389841103836,10.611519970000002,10.207015009413562,0.538113034,11.1808999,0.3599999999999994,0.5488084243749333,0.5402008822072034,11.628,18.068204131815286
2014-02-06,11.886667,12.039333,11.290667,11.628,109020000,50.534784911224456,56.62755116921944,-100.1608623,-29.4005478,10.17773328,10.701706922301495,10.61784664,10.23526647631658,0.4965170833269159,11.26443325,0.748666,0.5773595066070857,0.5550912477833272,11.892,18.507041918773037
2014-02-07,11.753333,12.007333,11.733333,11.892,87624000,57.08234261,59.42786364741429,-14.41626745,33.26226037392571,10.25373328,10.748385800825456,10.62640664,10.268202380576971,0.4793291781638746,11.3547666,0.379332999999999,0.5490700056632162,0.5425370872121126,12.435333,18.288565502398118
2014-02-08,12.067333,12.442,11.973333,12.435333,133927500,67.43296743783485,64.50692049732726,124.1865821022962,164.3140608171327,10.34131994,10.814541571468412,10.63970664,10.311281629859469,0.5037432333210639,11.4847666,0.5500000000000007,0.5492028619970426,0.5430701524118492,13.104,18.71280917418825
2014-02-11,12.622667,13.286667,12.621333,13.104,194560500,75.80952463386474,69.55772733423962,193.30017396244423,285.72411061705304,10.44273328,10.9043255308676,10.659926640000002,10.366792362649644,0.5704713479265866,11.65423325,0.8513339999999996,0.5923644531403222,0.5650889986912273,13.108,19.08625373177988
2014-02-12,13.264667,13.48,12.846667,13.108,160648500,75.85287070784068,69.58560978703493,124.97791127000774,209.50756854194623,10.53563994,10.99074531745754,10.68019331,10.421275134260975,0.6165692001331919,11.8451666,0.6333330000000004,0.5982171026917048,0.5699635702180273,13.021333,18.89472931263916
2014-02-13,13.052,13.218,12.954667,13.021333,77605500,72.56602541044725,68.12958718322497,76.99744946198771,145.76749020865935,10.62635994,11.07037725160809,10.69179331,10.472948691646396,0.6387457145405531,11.9586666,0.2633329999999994,0.5503765165928897,0.5480613866112287,13.308667,18.167148871816185
2014-02-14,12.889333,13.514667,12.883333,13.308667,120439500,76.50406454109559,70.34504690986766,72.62162345126744,130.9155159184673,10.72697328,11.15815442650711,10.70261998,10.529301706643045,0.6717625538593097,12.07699995,0.631334,0.5619418713653338,0.5540094304297045,13.215333,18.60665811842741
2014-02-15,13.206667,13.458667,13.133333,13.215333,92370000,72.55703417961517,68.67506114617014,65.94338248,108.3428785967133,10.7983466,11.238829072995832,10.71403331,10.582676287938902,0.6825295869017189,12.1678666,0.3253339999999998,0.5281407468845718,0.5376754711005671,13.58,18.34131281939482
2014-02-19,13.682667,13.733333,13.424,13.58,139992000,77.78210560281778,71.51992592664858,129.09449618090486,116.89765530915912,10.884679940000002,11.330640765789488,10.72827998,10.642232492828386,0.7122774266050218,12.2801666,0.5180000000000007,0.5266920687582045,0.5362700803066525,12.909333,18.757095843226985
2014-02-20,13.58,13.58,12.894,12.909333,242535000,55.222388973037546,60.61661846791795,-37.39602515,58.35941380872689,10.95555994,11.392550957231917,10.73387998,10.68727625842726,0.6739665155424195,12.3366999,0.6859999999999999,0.5494503446498895,0.546965075,13.998,19.306656591947277
2014-02-21,14.334,14.347333,13.751333,13.998,270034500,71.09767681516085,68.90386744,174.7335272344194,131.9984675366547,11.05237328,11.49472652687367,10.74809998,10.753050824832076,0.7231155451370839,12.4413999,1.4380000000000006,0.6763860096999055,0.6106104264332464,13.973333,19.414060290280773
2014-02-22,14.109333,14.265333,13.946,13.973333,117282000,70.43754154,68.55188358980588,110.17630904882628,118.70283982573632,11.14303994,11.591927783734178,10.76056664,10.817024409599297,0.7514142487211135,12.53506655,0.3193330000000003,0.6253784368856332,0.5898048959616736,14.51,18.58009185768967
2014-02-25,13.917333,14.557333,13.888,14.51,124176000,76.07585593664422,71.91351274893113,107.30518265436449,133.53409812624608,11.24365328,11.70636312,10.776753309999998,10.890383758224695,0.8078335150666778,12.67856655,0.669333,0.6316576601876857,0.5954854748246105,16.533333,18.63721048012914
2014-02-26,15.333333,17.280001,15.23,16.533333,490225500,86.99007679206628,80.41405801899556,213.0680046515598,251.29972765762244,11.38811994,11.89565786231542,10.81341997,11.002471467703971,1.0042360454743466,12.9398332,2.770000999999999,0.9371352801608732,0.7508080124147379,16.866667,20.010376049329036
2014-02-27,17.238667,17.666668,16.5,16.866667,369069000,88.03886491980346,81.41216065240734,135.63704681518993,215.8645218362276,11.52882662,12.090601181231929,10.86145331,11.118946718536552,1.173259132876618,13.18856655,1.1666680000000014,0.9699256687093202,0.7805122972560371,16.836,19.72649417910344
2014-02-28,17.416668,17.459999,16.555332,16.836,269187000,87.28362615,81.00317399792559,86.30205082413141,161.71998305257196,11.66867996,12.27669688889938,10.91427331,11.232492588346847,1.2898677838852457,13.44626655,0.904667,0.9606030017508458,0.7893804903129975,16.320667,19.410916867050393
2014-03-01,16.643333,16.845333,16.17,16.320667,218847000,74.71764336726535,74.25271166097197,45.35136458746848,104.26564627590152,11.79783996,12.435285291865608,10.95682665,11.333542398066523,1.325419304950655,13.652833249999995,0.6753329999999984,0.9198501443578676,0.7812342410016675,16.704,19.203883418057433
2014-03-04,15.817333,16.776667,15.666,16.704,196339500,77.52557950163387,75.86398766228851,30.238332570286577,81.81585234852174,11.92863996,12.602687227438883,11.00181998,11.440192118099246,1.3687478379176952,13.883333249999998,1.1106669999999994,0.9471096951638864,0.8047651523674315,16.989332,19.095355866715792
2014-03-05,17.232,17.333332,16.855333,16.989332,131184000,79.50251006850026,77.01692456589572,79.59803692,93.51497321638944,12.07111994,12.774713854201464,11.05522663,11.550383978386874,1.409857955,14.1424332,0.629332,0.9017128815690452,0.7922342129082929,16.844,18.69211148344098
2014-03-06,17.114668,17.132668,16.786667,16.844,89035500,75.55326823360433,75.05044805316665,43.57230758817939,74.91998480330057,12.22037328,12.934294898758328,11.11114663,11.655495949840676,1.4144065435628868,14.388866549999998,0.3460009999999975,0.82232547,0.7603604119760635,16.862667,18.30454573580234
2014-03-07,16.942667,17.166668,16.629999,16.862667,110416500,75.73389951,75.13825566146991,23.215042716129297,64.46342183958426,12.36663996,13.08834981567973,11.16448663,11.758885815567323,1.403340764613045,14.6505999,0.5366689999999998,0.7815174027854207,0.7443824539730215,16.414,18.51977014621811
2014-03-08,16.862667,16.99,16.294001,16.414,117184500,62.735698035438936,68.8648776,-49.5777454,43.66001248336354,12.50351996,13.21876837202146,11.209493299999998,11.851309508202474,1.34288740772309,14.8766999,0.6959989999999969,0.7693004881017887,0.7409264929739939,15.922667,18.57926018233487
2014-03-11,16.18,16.200001,15.737333,15.922667,115921500,51.45322845733765,62.69198316220656,-142.6488396,5.411342907166822,12.6200933,13.324804316982764,11.24890664,11.932138940026071,1.2410254511011605,15.0510666,0.6766670000000019,0.7560671326586764,0.7363365291889604,15.627333,18.5684238044781
2014-03-12,15.766667,16.306667,15.495333,15.627333,132151500,45.69083587473661,59.253796519608265,-117.893992,-18.65237154,12.72530662,13.41510013597209,11.2825533,12.005496571359767,1.123516927241619,15.17723325,0.8113340000000004,0.7639623994217227,0.7416934913910246,16.099333,18.699459557255025
2014-03-13,15.433333,16.5,15.407333,16.099333,146316000,55.07246293239259,62.76814888858832,-66.08530396,-18.54483525,12.84579994,13.520364815589833,11.3211733,12.086764040883835,1.056300654388286,15.3267999,1.0926670000000005,0.8109201995043339,0.7667630277257801,15.852667,18.801279231164926
2014-03-14,16.252666,16.279333,15.6,15.852667,93544500,49.824813547310406,59.86236059899405,-59.63381263,-53.31383088,12.95959994,13.61182818541992,11.357833300000005,12.161517967605702,0.9719236582296008,15.4683666,0.6793330000000015,0.7921220281465722,0.7605180257440852,15.398,18.353947827556357
2014-03-15,15.686,15.796,15.221333,15.398,124345500,41.35151240073069,54.82426618621132,-111.8380778,-146.6249476,13.0669866,13.681874535583813,11.38954663,12.225759685356127,0.8584705397805159,15.57283325,0.6313340000000007,0.7691523098399191,0.7512905953320342,15.598667,18.63857454742246
2014-03-18,15.663333,15.862,15.366667,15.598667,88689000,46.07363661700808,56.56187011554831,-83.79122572,-103.1643091,13.1788266,13.757043276486725,11.430466630000002,12.292706177594104,0.7758072527918536,15.69199995,0.4953330000000004,0.7300352655770735,0.7330079099479382,16.002666,18.300646437336102
2014-03-19,15.796667,16.1,15.668,16.002666,93634500,54.650096805969255,59.90550848180659,48.08320035754849,-50.6505428,13.29946658,13.845107373037596,11.47613329,12.36633918,0.7344293014135399,15.813133249999998,0.5013330000000007,0.6973635133517774,0.7164597020917939,15.722667,18.354909473958724
2014-03-20,16.092667,16.103333,15.567333,15.722667,76069500,48.42305085810112,56.65077870108271,3.989100147189841,-60.14756334,13.41791992,13.918737532121323,11.52369329,12.43295049,0.6713050112874868,15.95379995,0.5359999999999996,0.674311583,0.7035697233689838,15.660667,18.147157967204368
2014-03-21,15.744,15.95,15.557333,15.660667,57268500,47.03844523170205,55.92620359210172,-23.98279478,-63.52670423,13.5319866,13.987048821270175,11.56486663,12.497006460705178,0.60925259,16.036933299999998,0.3926669999999994,0.6340766424625303,0.6813623859823373,15.259333,17.86326130976522
2014-03-22,15.734667,15.746667,15.166667,15.259333,123253500,38.68481066306168,51.347952523920966,-116.7659817,-101.3995122,13.635466600000004,14.036942549787428,11.60435329,12.551824099786108,0.5216777235078229,16.1012333,0.5800000000000001,0.626351408,0.6741222155540746,14.678,18.629753776163152
2014-03-25,15.316667,15.326667,14.018,14.678,169932000,29.754904613223715,45.53337916137865,-195.3527884,-201.6306812,13.73231994,14.06208216961804,11.642559960000002,12.594015693893954,0.4007457485458303,16.109633300000002,1.3086669999999998,0.7238250638500222,0.7194468430200371,14.696,18.950908920877904
2014-03-26,14.942667,15.136667,14.526667,14.696,117981000,30.33581652671685,45.73826907,-105.2549169,-157.999539,13.831946599999998,14.086941798767665,11.67987329,12.635725484824167,0.3028674690337354,16.01776665,0.6099999999999994,0.7075643404428761,0.7116292113748615,14.197333,18.586034160992106
2014-03-27,14.796667,14.84,14.09,14.197333,103609500,23.93758997235102,41.12299314306157,-107.1170295,-176.7374735,13.930106600000002,14.091270883282917,11.71569995,12.666711276436182,0.1829510224770647,15.88429995,0.75,0.7136265775224652,0.7143699819912316,13.821333,18.456139592078898
2014-03-28,14.158,14.24,13.533333,13.821333,142435500,20.191366779579624,38.008677654172445,-121.2844352,-185.2948314,13.9915066,14.08068504211873,11.747286609999998,12.689620635827746,0.056920177,15.7335666,0.7066669999999995,0.712632352,0.713819769,14.158,18.77439983064616
2014-03-29,14.186667,14.448,14.018,14.158,145272000,31.405417930544147,42.22754707152295,-68.04441848,-111.9526094,14.0558266,14.08371701275952,11.78075328,12.718754249442474,-0.015613975,15.62543325,0.6266670000000012,0.7003515875675256,0.7075945712061096,13.896667,18.79411841210541
2014-04-01,14.433333,14.45,13.759333,13.896667,125700000,27.860240215220287,39.95449583071664,-72.38988581,-105.7639955,14.10579994,14.076381691391298,11.80291995,12.74212391025028,-0.093111867,15.4850666,0.6906669999999995,0.698968075,0.7063854589769997,14.464667,18.649408681515926
2014-04-02,13.934667,14.544,13.905333,14.464667,110571000,43.91434522217993,46.67336680932504,-4.457461931,-68.29090967,14.16841328,14.091608619590136,11.82969329,12.77629768216719,-0.107457943,15.35883335,0.6473329999999997,0.6915916357638963,0.7021674261925978,15.352667,18.521168415566148
2014-04-03,14.666667,15.392667,14.536667,15.352667,161734500,60.10703890991908,55.12711179180825,148.76556980954444,15.652883779288826,14.23989328,14.141062055887886,11.882446630000002,12.82740873213816,-0.046635547,15.2842667,0.928,0.7253642592261966,0.7182983243228713,15.026667,18.901466666043213
2014-04-04,15.353333,15.715333,14.8,15.026667,163855500,53.49233666915349,51.875796595097285,123.89180842829292,28.033161680055265,14.302346619999998,14.175791773867047,11.9395333,12.871036912526131,-0.024456912,15.1924667,0.9153329999999986,0.7525026507653111,0.7323722297293311,14.148667,18.91449550593582
2014-04-05,15.067333,15.218,14.083333,14.148667,170184000,39.74799605808021,44.298050529512565,5.0616406726851455,-41.93650794,14.34331996,14.174728053939296,11.9890533,12.896381223794402,-0.076841663,15.07920005,1.1346670000000003,0.8070975577988381,0.7611075704647529,13.834667,18.95239076851007
2014-04-08,13.720667,14.413333,13.567333,13.834667,147832500,35.899407033740374,41.93860958066089,-89.5860988,-95.3306665,14.3872133,14.161392286518035,12.0309333,12.91499332047198,-0.142056591,14.97480005,0.8460000000000001,0.8126550495418613,0.7671713154319094,14.364,18.811590440815742
2014-04-09,14.003333,14.432667,13.761333,14.364,103339500,46.15335401100822,47.05789892015312,-46.49021421,-56.72232749,14.4483333,14.169337709838633,12.08270663,12.943735232761265,-0.149306036,14.9116334,0.6713339999999999,0.7924663281787383,0.7603257929006886,14.462,18.45353025209093
2014-04-10,14.450667,14.563333,14.059333,14.462,77368500,47.951724873540286,47.97251093100211,-26.9091005,-22.77286302,14.4997333,14.18081469402528,12.134859959999998,12.973849908201364,-0.145466643,14.82976675,0.5039999999999996,0.7512568527246327,0.742016808,13.612667,18.164090291903417
2014-04-11,14.454667,14.5,13.586,13.612667,108172500,35.84664149,41.31145837461739,-90.8885997,-98.85434653,14.53834664,14.158534333300786,12.1792533,12.98652038303529,-0.208553891,14.71776675,0.9139999999999996,0.7745058737639708,0.7543013214293944,13.585333,18.499237742352406
2014-04-12,13.374,13.8,13.24,13.585333,136008000,35.510062528152005,41.113603920115146,-119.0594513,-144.8777136,14.566266639999998,14.136055792453368,12.22480663,12.99839701448266,-0.257785031,14.6271334,0.5600000000000005,0.743862178,0.7404226556124082,13.206,18.72822427285221
2014-04-15,13.84,13.896,12.960667,13.206,115545000,30.82415323521998,38.36735862282082,-126.2265956,-152.5265645,14.58850664,14.099582927125542,12.2758133,13.002514406180492,-0.323678897,14.50750005,0.935333,0.7712151521531215,0.7543448230692245,12.927333,18.56517063109195
2014-04-16,13.272667,13.286,12.288,12.927333,204889500,27.692223729353785,36.44160436,-143.1078153,-184.9104154,14.610906639999998,14.053612233785325,12.32102663,13.00102338,-0.393846344,14.3537334,0.9979999999999992,0.8036129875598184,0.7717487642792153,13.274,19.137981372267244
2014-04-17,13.133333,13.332667,12.721333,13.274,108033000,36.98487006729044,40.44621224540359,-72.88906026,-121.966471,14.63807998,14.023039136023865,12.37302663,13.006436993925549,-0.416678214,14.231300050000002,0.6113340000000012,0.7761445607655588,0.7602905668303028,13.208,18.49794730322789
2014-04-18,13.307333,13.486,12.938667,13.208,88902000,35.95843057119427,39.93038217546245,-44.19794552,-90.9316467,14.669679980000002,13.991076747671976,12.423706630000002,13.01043422990348,-0.435082919,14.1086667,0.5473330000000001,0.7434571949419075,0.7450793120562201,13.625333,18.303045208667267
2014-04-22,13.138667,13.746667,12.933333,13.625333,78873000,46.84183607706605,44.73035673386954,25.38826164874515,-55.86950297,14.70434664,13.976733825731388,12.47903996,13.022628053170555,-0.411252828,14.0269667,0.8133340000000011,0.7534395956644924,0.7499546469094931,14.576,18.183349534605917
2014-04-23,13.757333,14.622,13.667333,14.576,147070500,63.38069186475976,53.788941592164015,193.36087867334768,41.90189338472509,14.74715998,14.000234507046644,12.54423996,13.053431498323162,-0.312059204,14.0218667,0.9966670000000004,0.7881863677124221,0.7675769578450186,13.866,18.8064226284118
2014-04-24,14.422,14.449333,13.8,13.866,109434000,49.86329214,47.52420048595929,95.72171956,24.794874717066385,14.76239998,13.994970398609537,12.602566630000002,13.06954432096792,-0.287425347,13.9803667,0.7759999999999998,0.786445458,0.768178604,13.857333,18.51083219491212
2014-04-25,14.054,14.186667,13.546667,13.857333,82428000,49.71229898224957,47.45154713703485,48.07682817662262,16.978331283635924,14.77738664,13.989572843594871,12.65651329,13.085165342453845,-0.265541199,13.9633667,0.6400000000000006,0.7655246783193306,0.7590229891620817,13.323333,18.22743575511582
2014-04-26,13.466667,13.78,13.176667,13.323333,104950500,40.82580712653258,43.08147572831105,-35.08636445,-41.36424502,14.78342664,13.963445744531857,12.70489329,13.08988782941314,-0.28796768,13.9384667,0.6806660000000004,0.7534020099879977,0.7534260613646657,13.234,18.468999377921286
2014-04-29,13.333333,13.586,12.7,13.234,105630000,39.44946908579637,42.378342744850926,-83.34195377,-72.38603952,14.7819333,13.934839980278683,12.75445329,13.092745269687098,-0.30938288,13.892266700000002,0.886,0.7723445799897125,0.7628956284102423,13.794667,18.47545298926635
2014-04-30,13.214,13.81,13.035333,13.794667,86686500,51.43713210243292,48.10320684279288,-27.52212435,-5.588800953,14.79351998,13.92934299165352,12.79593329,13.106662535988452,-0.277909867,13.8871667,0.7746670000000009,0.7726763542768965,0.7637364406666697,13.859333,18.277808731820073
2014-05-01,13.573333,13.877333,13.418667,13.859333,66609000,52.69727705581596,48.735835709575404,-0.861026712,40.08981879892869,14.79910664,13.926597497462875,12.841893289999998,13.121585637542074,-0.244925919,13.8569,0.4586660000000009,0.727817732,0.741945695,13.848667,18.01435027652881
2014-05-02,13.805333,14.268,13.712667,13.848667,81598500,52.43545058394548,48.63053584754311,72.30722082201754,86.72028823773935,14.81789332,13.923541394900989,12.88672663,13.13600102839736,-0.217143464,13.7817,0.555333,0.7031770562034344,0.7286162166967014,14.060667,18.217321449667566
2014-05-03,13.906667,14.090667,13.768,14.060667,61302000,57.34940926533034,50.90128157540009,85.58015446171207,78.21116937,14.81914666,13.928918877424922,12.93575997,13.154333359360354,-0.175990334,13.7334,0.3226669999999991,0.6488184767458007,0.6996198440750634,14.440667,17.931323043114297
2014-05-06,13.965333,14.512667,13.901333,14.440667,77205000,64.92677629616048,54.76143617359011,127.13538078182282,113.41383448446628,14.82849334,13.948987459269988,12.98576664,13.179835465858494,-0.111428874,13.748,0.6113340000000012,0.6434635514964009,0.6933137123553261,13.818667,18.16197479268963
2014-05-07,14.44,14.577333,13.79,13.818667,84550500,48.47918908969218,48.09591375204166,57.45627461,66.12716606198403,14.81466668,13.943876846168774,13.02915998,13.192500273353726,-0.109194923,13.7472,0.7873330000000003,0.6640163298540579,0.700029376,13.423333,18.252859558779186
2014-05-08,13.976,14.013333,13.15,13.423333,152689500,40.81273367284391,44.39702162416845,-97.88732694,-46.66100079,14.75246668,13.923463335696608,13.070293310000002,13.197076417017923,-0.137736906,13.70016665,0.863333,0.6924901398749066,0.7116939203474203,11.906,18.843917012094888
2014-05-09,12.133333,12.96,11.866667,11.906,300849000,23.89345719789885,33.688180766296625,-211.2049666,-245.6904492,14.65325334,13.844347028488064,13.09103998,13.171482047462368,-0.279570015,13.57236665,1.556666,0.8159438341784914,0.7720490688947217,12.150667,19.522119039033466
2014-05-10,11.990667,12.226667,11.814667,12.150667,127428000,29.39944800449236,36.35404844413366,-124.8239697,-201.8077481,14.55954668,13.77792812482367,13.11411332,13.151245800794856,-0.367989243,13.49926665,0.4120000000000008,0.7582375721529927,0.7463312782591122,12.311333,18.663062065021553
2014-05-13,12.258,12.479333,11.992,12.311333,105034500,33.107018482843586,38.11349811900652,-72.31151355,-136.6307496,14.479360000000002,13.72041452477686,13.138599980000002,13.134596051253911,-0.420253297,13.435566650000002,0.4873329999999995,0.7195369189882793,0.7278314012404221,12.677333,18.46979943510328
2014-05-14,12.250667,12.756,12.2,12.677333,106458000,41.299691073455215,42.04398515111197,-36.78053012,-84.03175899,14.39882666,13.679509322020005,13.16373331,13.125531831955737,-0.427215125,13.4091333,0.5560000000000009,0.6961745019899538,0.71555773,12.708,18.48326110852715
2014-05-15,12.596667,12.898667,12.473333,12.708,81100500,41.99416149337712,42.374234546475606,-8.858515847,-57.40624788,14.31320002,13.641410877035636,13.19215998,13.117255367440984,-0.425354629,13.398166650000002,0.4253339999999994,0.6574830017056746,0.6948274633141656,12.572667,18.21119969662513
2014-05-16,12.665333,12.844,12.353333,12.572667,90606000,39.58313093972296,41.25696517327108,6.025612812005764,-58.79928019,14.22777336,13.599499309957569,13.22407332,13.106460563028246,-0.429845425,13.3631,0.4906670000000002,0.6336521443191497,0.6802445730773247,12.770667,18.32203100502278
2014-05-17,12.596667,12.802667,12.514667,12.770667,67315500,44.975483799531744,43.60001322064621,78.40134001,-42.85998445,14.14593336,13.56699605045764,13.25628666,13.099804612111477,-0.412670459,13.34123335,0.2880000000000002,0.5842732665592713,0.6522271035715966,13.072667,18.02490109498829
2014-05-20,12.714667,13.126,12.666667,13.072667,68575500,52.51682186215373,47.06794096,126.08753586952976,-15.05330454,14.0791067,13.54761057935736,13.29131333,13.099266712942892,-0.370420324,13.31360005,0.4593329999999991,0.5664246570508038,0.638448953,13.02,18.04344590063074
2014-05-21,13.129333,13.288667,12.871333,13.02,83191500,51.09211828871896,46.53060481112512,131.99152360940457,-0.447377561,14.021053360000002,13.526919949798945,13.32057333,13.097695584255908,-0.337298409,13.23580005,0.4173340000000003,0.5451259917578318,0.6226550280794045,13.296667,18.236655749131316
2014-05-22,13.078667,13.324667,12.986,13.296667,79281000,58.06439424476443,49.77437212939557,117.82625333901122,22.05342203084462,13.97444004,13.517890414555644,13.34987333,13.101639280269907,-0.285434031,13.2073334,0.3386669999999991,0.5156318500781414,0.6023701689307568,13.658667,18.188509074041516
2014-05-23,13.356667,13.792,13.304,13.658667,93217500,65.55929302,53.72970118339867,152.78424871533463,73.42650095650407,13.92562672,13.523411069547247,13.385713330000002,13.11267959726277,-0.212669245,13.1974001,0.4953330000000004,0.5127320143526927,0.5947246568642326,13.82,18.35044604099751
2014-05-24,13.635333,13.850667,13.5,13.82,60102000,68.48765649615342,55.41488192911008,121.9058458422398,103.6446532523414,13.884973379999998,13.535042017271236,13.42228666,13.126698469364744,-0.140366347,13.22223345,0.3506669999999996,0.4895798694451651,0.577291967,14.104,17.911553693460338
