date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close
3/11/2014,15.766667,16.306667,15.495333,15.627333,132151500,45.69083587473661,59.253796519608265,-117.893992,-18.65237154,12.725306620000001,13.41510013597209,11.2825533,12.005496571359767,1.123516927241619,15.17723325,0.8113340000000004,0.7639623994217227,0.7416934913910246,16.099333
3/12/2014,15.433333,16.5,15.407333,16.099333,146316000,55.07246293239259,62.768148888588314,-66.08530396,-18.54483525,12.84579994,13.520364815589831,11.3211733,12.086764040883837,1.056300654388286,15.326799900000001,1.0926670000000005,0.8109201995043339,0.7667630277257801,15.852667
3/13/2014,16.252666,16.279333,15.6,15.852667,93544500,49.824813547310406,59.86236059899405,-59.63381263,-53.31383088,12.95959994,13.611828185419919,11.357833300000003,12.161517967605702,0.9719236582296009,15.468366600000001,0.6793330000000015,0.7921220281465722,0.7605180257440852,15.398
3/14/2014,15.686,15.796,15.221333,15.398,124345500,41.35151240073069,54.82426618621132,-111.8380778,-146.6249476,13.0669866,13.681874535583813,11.38954663,12.225759685356127,0.8584705397805159,15.572833249999999,0.6313340000000007,0.7691523098399191,0.7512905953320342,15.598667
3/17/2014,15.663333,15.862,15.366667,15.598667,88689000,46.073636617008084,56.56187011554831,-83.79122572,-103.1643091,13.1788266,13.757043276486725,11.430466630000002,12.292706177594104,0.7758072527918536,15.691999950000001,0.49533300000000047,0.7300352655770735,0.7330079099479382,16.002666
3/18/2014,15.796667,16.1,15.668,16.002666,93634500,54.650096805969255,59.90550848180659,48.08320035754849,-50.6505428,13.29946658,13.845107373037596,11.47613329,12.36633918,0.7344293014135399,15.813133249999998,0.5013330000000007,0.6973635133517774,0.7164597020917939,15.722667
3/19/2014,16.092667,16.103333,15.567333,15.722667,76069500,48.423050858101114,56.65077870108271,3.989100147189841,-60.14756334,13.41791992,13.918737532121325,11.52369329,12.43295049,0.6713050112874868,15.95379995,0.5359999999999996,0.674311583,0.7035697233689838,15.660667
3/20/2014,15.744,15.95,15.557333,15.660667,57268500,47.03844523170205,55.92620359210172,-23.98279478,-63.52670423,13.5319866,13.987048821270175,11.56486663,12.497006460705178,0.60925259,16.036933299999998,0.39266699999999943,0.6340766424625303,0.6813623859823373,15.259333
3/21/2014,15.734667,15.746667,15.166667,15.259333,123253500,38.68481066306168,51.347952523920966,-116.7659817,-101.3995122,13.635466600000003,14.036942549787428,11.604353289999999,12.551824099786108,0.5216777235078229,16.1012333,0.5800000000000001,0.626351408,0.6741222155540746,14.678
3/24/2014,15.316667,15.326667,14.018,14.678,169932000,29.754904613223715,45.53337916137865,-195.3527884,-201.6306812,13.73231994,14.062082169618039,11.642559960000002,12.594015693893954,0.40074574854583034,16.109633300000002,1.3086669999999998,0.7238250638500222,0.7194468430200371,14.696
3/25/2014,14.942667,15.136667,14.526667,14.696,117981000,30.335816526716854,45.73826907,-105.2549169,-157.999539,13.831946599999998,14.086941798767663,11.67987329,12.635725484824167,0.3028674690337354,16.01776665,0.6099999999999994,0.7075643404428761,0.7116292113748615,14.197333
3/26/2014,14.796667,14.84,14.09,14.197333,103609500,23.93758997235102,41.12299314306157,-107.1170295,-176.7374735,13.930106600000002,14.091270883282915,11.715699950000001,12.666711276436182,0.18295102247706474,15.884299949999999,0.75,0.7136265775224652,0.7143699819912316,13.821333
3/27/2014,14.158,14.24,13.533333,13.821333,142435500,20.191366779579624,38.008677654172445,-121.2844352,-185.2948314,13.991506600000001,14.08068504211873,11.747286609999998,12.689620635827746,0.056920177,15.7335666,0.7066669999999995,0.712632352,0.713819769,14.158
3/28/2014,14.186667,14.448,14.018,14.158,145272000,31.405417930544147,42.22754707152295,-68.04441848,-111.9526094,14.0558266,14.08371701275952,11.78075328,12.718754249442474,-0.015613975,15.62543325,0.6266670000000012,0.7003515875675256,0.7075945712061096,13.896667
3/31/2014,14.433333,14.45,13.759333,13.896667,125700000,27.860240215220287,39.95449583071664,-72.38988581,-105.7639955,14.105799939999999,14.076381691391298,11.80291995,12.74212391025028,-0.093111867,15.485066600000001,0.6906669999999995,0.698968075,0.7063854589769997,14.464667
4/1/2014,13.934667,14.544,13.905333,14.464667,110571000,43.91434522217993,46.67336680932504,-4.457461931,-68.29090967,14.16841328,14.091608619590136,11.82969329,12.77629768216719,-0.107457943,15.358833350000001,0.6473329999999997,0.6915916357638963,0.7021674261925978,15.352667
4/2/2014,14.666667,15.392667,14.536667,15.352667,161734500,60.10703890991908,55.12711179180825,148.76556980954444,15.652883779288826,14.239893279999999,14.141062055887886,11.882446630000002,12.82740873213816,-0.046635547,15.2842667,0.928,0.7253642592261966,0.7182983243228713,15.026667
4/3/2014,15.353333,15.715333,14.8,15.026667,163855500,53.49233666915349,51.875796595097285,123.89180842829293,28.033161680055265,14.302346619999998,14.175791773867049,11.9395333,12.871036912526131,-0.024456912,15.1924667,0.9153329999999986,0.7525026507653111,0.7323722297293311,14.148667
4/4/2014,15.067333,15.218,14.083333,14.148667,170184000,39.74799605808021,44.298050529512565,5.0616406726851455,-41.93650794,14.343319959999999,14.174728053939297,11.9890533,12.896381223794402,-0.076841663,15.07920005,1.1346670000000003,0.8070975577988381,0.7611075704647529,13.834667
4/7/2014,13.720667,14.413333,13.567333,13.834667,147832500,35.899407033740374,41.93860958066089,-89.5860988,-95.3306665,14.387213299999999,14.161392286518035,12.0309333,12.91499332047198,-0.142056591,14.974800049999999,0.8460000000000001,0.8126550495418613,0.7671713154319094,14.364
4/8/2014,14.003333,14.432667,13.761333,14.364,103339500,46.15335401100822,47.057898920153114,-46.49021421,-56.72232749,14.4483333,14.169337709838631,12.08270663,12.943735232761263,-0.149306036,14.9116334,0.6713339999999999,0.7924663281787383,0.7603257929006886,14.462
4/9/2014,14.450667,14.563333,14.059333,14.462,77368500,47.951724873540286,47.97251093100211,-26.9091005,-22.77286302,14.4997333,14.18081469402528,12.134859959999998,12.973849908201364,-0.145466643,14.82976675,0.5039999999999996,0.7512568527246327,0.742016808,13.612667
4/10/2014,14.454667,14.5,13.586,13.612667,108172500,35.84664149,41.31145837461739,-90.8885997,-98.85434653,14.53834664,14.158534333300786,12.179253300000001,12.98652038303529,-0.208553891,14.71776675,0.9139999999999997,0.7745058737639708,0.7543013214293944,13.585333
4/11/2014,13.374,13.8,13.24,13.585333,136008000,35.510062528152005,41.113603920115146,-119.0594513,-144.8777136,14.566266639999998,14.136055792453368,12.22480663,12.998397014482661,-0.257785031,14.6271334,0.5600000000000005,0.743862178,0.7404226556124082,13.206
4/14/2014,13.84,13.896,12.960667,13.206,115545000,30.82415323521998,38.36735862282082,-126.2265956,-152.5265645,14.58850664,14.099582927125542,12.2758133,13.002514406180492,-0.323678897,14.507500049999999,0.935333,0.7712151521531215,0.7543448230692245,12.927333
4/15/2014,13.272667,13.286,12.288,12.927333,204889500,27.692223729353785,36.44160436,-143.1078153,-184.9104154,14.610906639999998,14.053612233785323,12.32102663,13.00102338,-0.393846344,14.353733400000001,0.9979999999999993,0.8036129875598184,0.7717487642792153,13.274
4/16/2014,13.133333,13.332667,12.721333,13.274,108033000,36.98487006729044,40.446212245403586,-72.88906026,-121.966471,14.63807998,14.023039136023863,12.37302663,13.006436993925549,-0.416678214,14.231300050000002,0.6113340000000012,0.7761445607655588,0.7602905668303028,13.208
4/17/2014,13.307333,13.486,12.938667,13.208,88902000,35.95843057119427,39.93038217546245,-44.19794552,-90.9316467,14.669679980000002,13.991076747671976,12.423706630000002,13.010434229903481,-0.435082919,14.1086667,0.5473330000000001,0.7434571949419075,0.7450793120562201,13.625333
4/21/2014,13.138667,13.746667,12.933333,13.625333,78873000,46.84183607706605,44.73035673386954,25.38826164874515,-55.86950297,14.704346639999999,13.976733825731388,12.47903996,13.022628053170557,-0.411252828,14.0269667,0.8133340000000011,0.7534395956644924,0.7499546469094931,14.576
4/22/2014,13.757333,14.622,13.667333,14.576,147070500,63.38069186475976,53.788941592164015,193.36087867334768,41.90189338472509,14.747159980000001,14.000234507046645,12.54423996,13.053431498323162,-0.312059204,14.021866699999999,0.9966670000000004,0.7881863677124221,0.7675769578450186,13.866
4/23/2014,14.422,14.449333,13.8,13.866,109434000,49.86329214,47.52420048595929,95.72171956,24.794874717066385,14.76239998,13.994970398609535,12.602566630000002,13.069544320967921,-0.287425347,13.980366700000001,0.7759999999999998,0.786445458,0.768178604,13.857333
4/24/2014,14.054,14.186667,13.546667,13.857333,82428000,49.71229898224957,47.45154713703485,48.07682817662262,16.978331283635924,14.77738664,13.989572843594871,12.65651329,13.085165342453843,-0.265541199,13.9633667,0.6400000000000006,0.7655246783193306,0.7590229891620817,13.323333
4/25/2014,13.466667,13.78,13.176667,13.323333,104950500,40.82580712653258,43.08147572831105,-35.08636445,-41.36424502,14.78342664,13.963445744531855,12.70489329,13.08988782941314,-0.28796768,13.938466700000001,0.6806660000000004,0.7534020099879977,0.7534260613646657,13.234
4/28/2014,13.333333,13.586,12.7,13.234,105630000,39.44946908579637,42.378342744850926,-83.34195377,-72.38603952,14.7819333,13.934839980278683,12.754453289999999,13.092745269687098,-0.30938288,13.892266700000002,0.886,0.7723445799897125,0.7628956284102423,13.794667
4/29/2014,13.214,13.81,13.035333,13.794667,86686500,51.43713210243292,48.10320684279288,-27.52212435,-5.588800953,14.793519980000001,13.92934299165352,12.79593329,13.106662535988452,-0.277909867,13.8871667,0.7746670000000009,0.7726763542768965,0.7637364406666697,13.859333
4/30/2014,13.573333,13.877333,13.418667,13.859333,66609000,52.69727705581596,48.735835709575404,-0.861026712,40.08981879892869,14.79910664,13.926597497462877,12.841893289999998,13.121585637542074,-0.244925919,13.856900000000001,0.4586660000000009,0.727817732,0.741945695,13.848667
5/1/2014,13.805333,14.268,13.712667,13.848667,81598500,52.435450583945475,48.63053584754311,72.30722082201754,86.72028823773935,14.817893320000001,13.923541394900989,12.88672663,13.136001028397361,-0.217143464,13.7817,0.555333,0.7031770562034344,0.7286162166967014,14.060667
5/2/2014,13.906667,14.090667,13.768,14.060667,61302000,57.349409265330344,50.90128157540009,85.58015446171207,78.21116937,14.81914666,13.928918877424922,12.935759970000001,13.154333359360354,-0.175990334,13.7334,0.32266699999999915,0.6488184767458007,0.6996198440750634,14.440667
5/5/2014,13.965333,14.512667,13.901333,14.440667,77205000,64.92677629616048,54.76143617359011,127.13538078182282,113.41383448446629,14.82849334,13.948987459269988,12.98576664,13.179835465858494,-0.111428874,13.748,0.6113340000000012,0.6434635514964009,0.6933137123553261,13.818667
5/6/2014,14.44,14.577333,13.79,13.818667,84550500,48.47918908969218,48.09591375204166,57.45627461,66.12716606198403,14.81466668,13.943876846168774,13.02915998,13.192500273353726,-0.109194923,13.747200000000001,0.7873330000000003,0.6640163298540579,0.700029376,13.423333
5/7/2014,13.976,14.013333,13.15,13.423333,152689500,40.81273367284391,44.39702162416845,-97.88732694,-46.66100079,14.75246668,13.923463335696608,13.070293310000002,13.197076417017923,-0.137736906,13.70016665,0.863333,0.6924901398749066,0.7116939203474203,11.906
5/8/2014,12.133333,12.96,11.866667,11.906,300849000,23.893457197898854,33.688180766296625,-211.2049666,-245.6904492,14.653253340000001,13.844347028488063,13.09103998,13.171482047462368,-0.279570015,13.572366650000001,1.5566659999999999,0.8159438341784914,0.7720490688947217,12.150667
5/9/2014,11.990667,12.226667,11.814667,12.150667,127428000,29.399448004492356,36.35404844413366,-124.8239697,-201.8077481,14.55954668,13.77792812482367,13.11411332,13.151245800794857,-0.367989243,13.499266650000001,0.4120000000000008,0.7582375721529927,0.7463312782591122,12.311333
5/12/2014,12.258,12.479333,11.992,12.311333,105034500,33.107018482843586,38.11349811900652,-72.31151355,-136.6307496,14.479360000000002,13.72041452477686,13.138599980000002,13.134596051253913,-0.420253297,13.435566650000002,0.48733299999999957,0.7195369189882793,0.7278314012404221,12.677333
5/13/2014,12.250667,12.756,12.2,12.677333,106458000,41.299691073455215,42.04398515111197,-36.78053012,-84.03175899,14.39882666,13.679509322020005,13.16373331,13.125531831955737,-0.427215125,13.409133299999999,0.5560000000000009,0.6961745019899538,0.71555773,12.708
5/14/2014,12.596667,12.898667,12.473333,12.708,81100500,41.99416149337712,42.374234546475606,-8.858515847,-57.40624788,14.31320002,13.641410877035636,13.19215998,13.117255367440983,-0.425354629,13.398166650000002,0.42533399999999943,0.6574830017056746,0.6948274633141656,12.572667
5/15/2014,12.665333,12.844,12.353333,12.572667,90606000,39.583130939722956,41.25696517327108,6.025612812005764,-58.79928019,14.22777336,13.599499309957567,13.22407332,13.106460563028246,-0.429845425,13.3631,0.4906670000000002,0.6336521443191497,0.6802445730773247,12.770667
5/16/2014,12.596667,12.802667,12.514667,12.770667,67315500,44.975483799531744,43.60001322064621,78.40134001,-42.85998445,14.14593336,13.566996050457641,13.256286659999999,13.099804612111477,-0.412670459,13.34123335,0.28800000000000026,0.5842732665592713,0.6522271035715966,13.072667
5/19/2014,12.714667,13.126,12.666667,13.072667,68575500,52.51682186215373,47.06794096,126.08753586952976,-15.05330454,14.0791067,13.547610579357361,13.291313330000001,13.099266712942892,-0.370420324,13.31360005,0.4593329999999991,0.5664246570508038,0.638448953,13.02
5/20/2014,13.129333,13.288667,12.871333,13.02,83191500,51.09211828871896,46.53060481112512,131.99152360940457,-0.447377561,14.021053360000002,13.526919949798943,13.32057333,13.097695584255908,-0.337298409,13.23580005,0.4173340000000003,0.5451259917578318,0.6226550280794045,13.296667
5/21/2014,13.078667,13.324667,12.986,13.296667,79281000,58.06439424476443,49.77437212939557,117.82625333901122,22.05342203084462,13.97444004,13.517890414555644,13.349873330000001,13.101639280269909,-0.285434031,13.207333400000001,0.33866699999999916,0.5156318500781414,0.6023701689307568,13.658667
5/22/2014,13.356667,13.792,13.304,13.658667,93217500,65.55929302,53.72970118339867,152.78424871533463,73.42650095650407,13.92562672,13.523411069547247,13.385713330000002,13.11267959726277,-0.212669245,13.1974001,0.49533300000000047,0.5127320143526927,0.5947246568642326,13.82
5/23/2014,13.635333,13.850667,13.5,13.82,60102000,68.48765649615342,55.414881929110074,121.9058458422398,103.6446532523414,13.884973379999998,13.535042017271236,13.42228666,13.126698469364744,-0.140366347,13.222233450000001,0.3506669999999996,0.48957986944516513,0.577291967,14.104
5/27/2014,13.901333,14.258,13.846667,14.104,80116500,73.17231595907708,58.29439108874392,124.06131787487031,149.3879472001142,13.85909338,13.557354112119889,13.46303999,13.146067941048425,-0.059463891,13.265733449999999,0.43799999999999883,0.48221131666728423,0.5673425408675008,14.016
5/28/2014,14.001333,14.184667,13.684,14.016,82426500,69.44049128975347,57.06456398,80.94798658900048,122.70591372967013,13.827440039999999,13.57534024,13.503133320000002,13.16330912131711,-0.002421067,13.276800099999999,0.500667,0.4848478428576722,0.5625800022340871,14.016
5/29/2014,14.038,14.166,13.848,14.016,55387500,69.44049128975347,57.06456398,72.55627923967336,107.50699308966807,13.787706720000001,13.59262102578813,13.54358665,13.180208311139069,0.042298195,13.284633450000001,0.3179999999999996,0.4610124367351475,0.5451100020744388,13.851333
5/30/2014,14.02,14.32,13.801333,13.851333,83716500,61.457481370246605,54.566317933258254,53.71560911018059,89.81675477776666,13.75028004,13.602766600298303,13.584099980000001,13.193508880706611,0.063716793,13.28476675,0.5186670000000007,0.4692488029158408,0.5432212162119718,13.646667
